id,title,location,salary_min,category,description,created
5672879194,Dev Sênior Mobile Android,Brasil,1300,IT Jobs,"A T-Systems, multinacional alemã pertencente ao Grupo Deutsche Telekom, busca Arquiteto(a) Sênior Mobile Android – Kotlin, Compose Multiplatform – Android XR com bom nível de idioma inglês para integrar nossa equipe e ajudar a construir aplicações móveis modernas e multiplataforma. Você trabalhará com Jetpack Compose, Compose Multiplatform e Kotlin Multiplatform (KMM/KMP) para criar experiências integradas e fluídas para Android e iOS. O que você fará: Criar produtos digitais inovadores para di…",2026-03-20T05:04:02Z
5675091956,"Software Engineering AI Trainer, $45-$80/hour","São Paulo, Estado de São Paulo, Brasil",1650,IT Jobs,"We are seeking a skilled software engineer to work as a project consultant in our AI Labor Marketplace. This is not a full-time employment position — you will be engaged as an expert project consultant on a contract basis. Location: Brazil-based experts only Engagement: Part-time, project-based expert evaluation work Work Type: Remote Contributors will design and evaluate realistic software engineering tasks, including bug resolution, feature implementation, refactoring/migration, and test gene…",2026-03-22T06:14:06Z
5673798175,Engenheiro Especialista - Java,"São Paulo, Estado de São Paulo, Brasil",1851,IT Jobs,"Muito prazer, Somos a Evertec! A Evertec é uma empresa especializada em tecnologia para o setor financeiro , com mais de 27 anos de atuação e presença em 26 países da América Latina e Caribe. Com mais de 11 bilhões de transações processadas anualmente, somos referência em soluções que impulsionam a transformação digital do mercado. Oferecemos um portfólio completo de soluções em software , atendendo instituições financeiras, empresas e fintechs que buscam inovação, segurança e eficiência . Noss…",2026-03-21T00:05:27Z
5668630782,Product Owner Pleno ou Sênior,"São José dos Campos, Estado de São Paulo, Brasil",1781,IT Jobs,"Vaga PJ para trabalho híbrido. Atuação no Parque de Inovação Tecnológica em São dos José dos Campos. Sobre a ALTAVE Proteger vidas e recursos com tecnologia, nisto consiste o propósito da ALTAVE. Possuímos como clientes empresas líderes do mercado de óleo e gás, como Petrobrás e seus fornecedores, e de mineração, como Vale e Samarco. Fundada há 14 anos em São José dos Campos por engenheiros do ITA, a ALTAVE iniciou recentemente sua expansão internacional com clientes nos EUA, Arábia Saudita, Em…",2026-03-16T10:43:31Z
5675092572,Full Stack Developer,Brasil,2430,IT Jobs,"Senior Full Stack Developer 100% REMOTO - PJ Sua missão como Senior Full Stack  Você vai atuar no desenvolvimento de produtos e plataformas que sustentam a experiência do usuário — com autonomia e ownership ponta a ponta. No dia a dia, você vai: Desenvolver microserviços independentes para domínios específicos (usuário, veículo, débitos, pagamentos etc.). Ser responsável por todo ciclo de vida : planejamento com Produto (pré-código), implementação, deploy e observabilidade (pós-código). Resolve…",2026-03-22T06:15:22Z
5688189596,Especialista em API Management (Azure),"São Paulo, Estado de São Paulo, Brasil",2114,IT Jobs," Atuação global | Projeto estratégico  Sobre a oportunidade Buscamos um(a) Engenheiro(a) de Integrações Sênior com forte atuação em API Management , para atuar em um projeto estratégico, com foco em arquitetura, governança e alta performance de integrações. A posição exige perfil técnico sólido, autonomia e capacidade de atuar em ambientes complexos, garantindo escalabilidade, segurança e observabilidade das APIs. ️ Responsabilidades Projetar e implementar soluções de integração utilizando Azur…",2026-04-02T23:54:00Z
5681940113,Market Data Database Support Engineer,Brasil,931,IT Jobs,"Company Description Amaris Consulting is an independent technology consulting firm with a global footprint, bringing together diverse talents from various backgrounds to deliver innovative solutions to clients worldwide. About the Role We are looking for a highly analytical Market Data Database Engineer support a market data platform handling real-time financial data and time-series database . This role is focused on production support, deep diagnosis, and database troubleshooting in a fast-pac…",2026-03-29T01:18:50Z
5680961357,Vision Systems Architect,"São Paulo, Estado de São Paulo, Brasil",2202,IT Jobs,"Project Description: • Owns the end-to-end vision and AI architecture for consumer devices. Defines scalable, power-efficient, and production-ready imaging and perception systems across product lines. Drives technical direction across sensor, ISP, CV, ML, and platform integration. Responsibilities: • Define and own end-to-end vision system architecture (sensor → ISP → CV/ML → application layer). • Translate product and UX requirements into scalable technical solutions. • Define image quality st…",2026-03-28T01:16:04Z
5689916508,Administrador SharePoint Pleno (Remoto | Temporário),Brasil,1865,IT Jobs," Responsabilidades: • Criação e gestão de portais no SharePoint • Estruturação de listas, bibliotecas e grupos (boas práticas) • Gestão de permissões e acessos • Suporte funcional aos usuários (focado em sites) • Troubleshooting de problemas relacionados aos sites • Realização de treinamentos pontuais • Apoio básico na criação de projetos • Uso básico de Copilot Studio para atendimentos  Requisitos: • Experiência com administração funcional de SharePoint • Conhecimento em estruturação de ambien…",2026-04-04T12:07:19Z
5663193066,Desenvolvedor Python,"São Paulo, Estado de São Paulo, Brasil",1330,IT Jobs,"Sobre a BRQ Digital Há 32 anos no mercado, a BRQ Digital Solutions se consolidou como uma das maiores empresas de transformação digital do país. Com uma plataforma de serviços end to end, oferecemos as mais eficientes e inovadoras soluções, tecnologias e metodologias, promovendo uma jornada de transformação para grandes marcas, de diferentes segmentos, no Brasil e no exterior. Nossos 2.500 mil funcionários atuam no modelo de trabalho Anywhere Office e a empresa é destaque como um dos melhores l…",2026-03-13T02:26:34Z
5680958766,Account Sales Sênior – Farmer,Brasil,1646,IT Jobs,"Se você está em busca de uma empresa â,  e ó, a Inetum é o seu lugar! Com mais de 50 anos de presença no mercado e atuação em 19 países, somos uma multinacional francesa que já conta com mais de 27.000 colaboradores ao redor do mundo. Account Sales Sênior – Farmer Desafio: Buscamos um profissional com perfil Farmer, capaz de cultivar e expandir relacionamentos com clientes estratégicos da nossa base. O foco será identificar oportunidades de Cross-sell e Up-sell, garantindo que os clientes utili…",2026-03-28T01:11:26Z
5677686161,Analista de Recursos Administrativos - Embarque,"Rio de Janeiro, Estado do Rio de Janeiro, Brasil",1444,IT Jobs,"Venha para uma das maiores empresas de Serviços TI do mundo Aqui você pode transformar sua carreira! Por que fazer parte da TCS? Aqui na TCS acreditamos que as pessoas fazem a diferença, por isso vivemos uma cultura de aprendizado ilimitado cheio de oportunidades de melhorias e desenvolvimento mútuo. O cenário ideal para expandir ideias através das ferramentas certas, contribuindo para nosso sucesso num ambiente colaborativo. Estamos em busca de um profissional responsável por atuar como analis…",2026-03-25T00:35:27Z
5670958453,Engenheira de Software | Afirmativa para Mulheres,Brasil,1608,IT Jobs,"Processo seletivo afirmativo para mulheres. Unidade de Negócio: Gringo & Zapay Local de trabalho: Remoto Modelo de trabalho: CLT Responsabilidades e atribuições Desenvolver micro serviços independentes que resolvem problemas de domínio específico Responsável por todo ciclo de vida do desenvolvimento de código, indo do planejamento junto com o time de produto (pré código) até o deploy em produção e acompanhamento dos seus impactos (pós código). Resolver problemas e contribuir com os desafios do …",2026-03-18T16:56:53Z
5670657013,Full Stack Engineer,"Curitiba, Paraná, Brasil",2360,IT Jobs,"We are seeking an experienced Senior Full Stack Developer to design, build, and optimize modern web applications using WebView, .NET, Docker, Azure Cloud, and MongoDB/SQL. The ideal candidate is a hands-on engineer with strong backend and frontend development experience, cloud expertise, and the ability to work in a fast-paced, collaborative environment. Advanced English proficiency is required. Key Responsibilities Design, develop, and maintain full‑stack applications using .NET and modern fro…",2026-03-18T08:54:37Z
5681939814,Oracle Fusion Cloud - OTC/SCM,"São Paulo, Estado de São Paulo, Brasil",2022,IT Jobs,"Come to one of the biggest IT Services companies in the world Here you can transform your career! Why to join TCS? Here at TCS we believe that people make the difference, that's why we live a culture of unlimited learning full of opportunities for improvement and mutual development. The ideal scenario to expand ideas through the right tools, contributing to our success in a collaborative environment. We are looking for Oracle Fusion SCM Functional Consultant, who wants to learn and transform hi…",2026-03-29T01:18:16Z
5689937550,Application Support Specialist,Brasil,1928,IT Jobs,"AppXite is a product software development company, based in Riga, Latvia. Our Platform is an AI-Ready Digital Marketplace, CPQ & Billing Platform for Telco, SaaS, Cloud, and AI services. It enables partners to build and monetize as-a-service offerings with flexible pricing models. The platform includes pre-built vendor and catalog integrations with major providers like Microsoft, Google, AWS, Adobe, and VMware. It supports various billing configurations, helping partners effectively manage and …",2026-04-04T14:09:34Z
5689916268,Sourcer Júnior/Pleno - BR,Brasil,1146,IT Jobs,"Sobre a vaga Estamos em busca de Sourcer Júnior/Pleno para integrar o time de Talent Acquisition com foco em contratação na AI/R Company, empresas como Avenue Code, Invillia e Compass UOL fazem parte. Você será responsável por mapear o mercado, gerar listas qualificadas e atuar em parceria com os recrutadores, garantindo uma experiência de candidato fluida e processos mais assertivos. Você será responsável por: Atuar na identificação, mapeamento e prospecção ativa de talentos para posições técn…",2026-04-04T12:06:13Z
5689936609,Desenvolvedor .Net Pleno,Brasil,2398,IT Jobs,"Código da vaga: 59355 Sobre a BRQ Digital Há 32 anos no mercado, a BRQ Digital Solutions se consolidou como uma das maiores empresas de transformação digital do país. Com uma plataforma de serviços end to end, oferecemos as mais eficientes e inovadoras soluções, tecnologias e metodologias, promovendo uma jornada de transformação para grandes marcas, de diferentes segmentos, no Brasil e no exterior. Temos 2.500 funcionários e a empresa é destaque como um dos melhores lugares para trabalhar pelo …",2026-04-04T14:05:12Z
5661837666,[Tech] Engenharia de Software Sênior - ADVPL,"São Paulo, Estado de São Paulo, Brasil",1957,IT Jobs,"Se você é uma pessoa apaixonada por tecnologia e busca um ambiente estimulante para desenvolver suas habilidades, temos uma oportunidade ideal para você! Aqui, você terá a chance de colaborar com profissionais talentosos, aprender com os melhores da área e crescer em sua carreira. Responsabilidades e atribuições: Desenvolver soluções técnicas de média e alta complexidade, através do desenvolvimento de requisitos de softwares utilizando-se das tecnologias envolvidas no projeto; Conhecer a fundo …",2026-03-11T16:33:01Z
5668630540,Desenvolvedor MES (PSI),"São Paulo, Estado de São Paulo, Brasil",2452,IT Jobs,"Venha para uma das maiores empresas de Serviços TI do mundo Aqui você pode transformar sua carreira! Por que fazer parte da TCS? Aqui na TCS acreditamos que as pessoas fazem a diferença, por isso vivemos uma cultura de aprendizado ilimitado cheio de oportunidades de melhorias e desenvolvimento mútuo. O cenário ideal para expandir ideias através das ferramentas certas, contribuindo para nosso sucesso num ambiente colaborativo. Estamos procurando um Desenvolvedor MES (PSI). Requisitos: · Forte ex…",2026-03-16T10:43:26Z
5685305564,Bolsista Graduado - Talento Inovação - Brose - Desenvolvimento de plataforma para gestão de projetos de inovação - IEL PR,"São José dos Pinhais, Paraná, Brasil",2239,IT Jobs,"O Programa Talento Inovação do IEL Paraná tem como foco selecionar, acompanhar e desenvolver bolsistas, além de coordenar ações com organizações parceiras. Ele convida indústrias a proporem projetos de Pesquisa, Desenvolvimento e Inovação ( PD&I ) nos quais a participação dos bolsistas promova o crescimento profissional em PD&I empresarial e contribua para a inovação da empresa. O programa oferece bolsas para graduandos, graduados, mestres e doutores, permitindo atividades de PD&I nas instalaçõ…",2026-04-01T07:40:29Z
5689916184,Business Development Representative,"Curitiba, Paraná, Brasil",810,IT Jobs,"Nós da Odoo acreditamos que softwares para gerenciar negócios devem cobrir necessidades complexas sem serem complicados. Somos um conjunto de aplicativos de negócios em código aberto que cobre todas as necessidades das pequenas e médias empresas: CRM, e-commerce, contabilidade, estoque e muito mais. Ajudamos empresas a se tornarem mais eficientes, gastando menos! O time de BDRs Outbound tem papel estratégico no crescimento da operação, sendo responsável por gerar novas oportunidades através de …",2026-04-04T12:05:37Z
5677686127,Desenvolvedor Mobile Sênior - Swift e Kotlin,"Florianópolis, Santa Catarina, Brasil",1084,IT Jobs,"DESCRIÇÃO DA VAGA: Atuar como desenvolvedor mobile em um time que está em constante evolução, participando da construção e melhoria de soluções que impactam diretamente o dia a dia dos nossos clientes. Essa pessoa vai entrar em um ambiente colaborativo e com desafios técnicos diversos, contribuindo com entregas que fazem a diferença e aprendendo constantemente com o time. O QUE VOCÊ VAI FAZER: Atuar no desenvolvimento e manutenção de sistemas mobile, com foco em desenvolvimento nativo (swift e …",2026-03-25T00:35:25Z
5678132962,Gestor financeiro,"São José do Rio Preto, Estado de São Paulo, Brasil",1995,IT Jobs,"Estamos em busca de um Gestor Financeiro para liderar a área financeira de uma operação no segmento de meios de pagamento (adquirência) . Essa posição é estratégica e exige um profissional com visão analítica, capacidade de gestão e forte domínio dos processos financeiros, atuando diretamente na estruturação e controle das operações. Principais responsabilidades: Acompanhamento e controle dos fluxos financeiros da operação de adquirência Gestão e desenvolvimento de equipe Estruturação e aprimor…",2026-03-25T12:45:26Z
5659146005,ESPECIALISTA EM PREVENÇÃO LAVAGEM DE DINHEIRO II,"São Paulo, Estado de São Paulo, Brasil",1972,IT Jobs,"ESPECIALISTA EM PREVENÇÃO LAVAGEM DE DINHEIRO II A G4F é uma empresa com uma trajetória sólida de 16 anos, dedicada a conectar pessoas, ideias e tecnologia para oferecer soluções inovadoras. Somos mais de 10.000 greaters atuando em todo o Brasil. Estamos em busca de um talento para: ESP Prevenção à Lavagem de Dinheiro II – Presencial em Fortaleza/CE, São Paulo/SP ou Brasília/DF. Missão do cargo Atuar no suporte técnico e análise de dados voltados à prevenção à lavagem de dinheiro , realizando m…",2026-03-09T00:04:18Z
5681939645,Android Developer (Relocation to Portugal),Brasil,1926,IT Jobs,"Aubay Portugal is a French multinational company that has been operating in the country since 2007, with offices in Lisbon and Porto. We are a leading technology consultancy with a presence in seven European Union countries, specializing in the management, implementation, development and maintenance of information systems. With more than 150 active partners, we operate in strategic sectors such as banking, insurance, automotive, aviation, telecommunications, services and energy, driving innovat…",2026-03-29T01:18:00Z
5663897333,Gerente de vendas externas,"Florianópolis, Santa Catarina, Brasil",2118,IT Jobs,"O SóCarrão.com é uma plataforma líder no setor automotivo, conectando compradores e vendedores de veículos novos e usados há mais de 20 anos. Somos apaixonados por pessoas, resultados e boas parcerias. Aqui, você encontra um ambiente colaborativo, acesso direto à liderança e espaço real para crescer. Responsabilidades: Construção e manutenção de relacionamentos com revendas e concessionárias de veículos. Gestão de todo o processo de vendas, do rastreamento ao registro de métricas. Identificação…",2026-03-13T16:31:36Z
5680960700,Fullstack Developer PL .Net C#,Brasil,1541,IT Jobs,"VemPraTrinks Aqui você vai fazer parte de um  timaço que tem a missão de revolucionar o mercado da beleza através de soluções digitais completas para estabelecimentos do ramo, que vão desde a gestão do negócio até serviços financeiros, ferramentas de fidelização, agendamento online e muito mais! Nosso propósito é ajudar a impulsionar esses negócios permitindo que sejam cada vez mais fortes e tenham mais chances de prosperar. Por aqui, ajudamos pessoas a encontrarem e se conectarem a lugares inc…",2026-03-28T01:14:57Z
5663833364,Tech Lead Sênior,Brasil,1859,IT Jobs,"A Foursys é um time apaixonado por inovação, design e transformação digital. Somos globais, somos GPTW.   ♿️ Na Foursys, celebramos a diversidade e acreditamos que são as diferentes ideias e perspectivas que nos enriquecem. Portanto, sua cor, religião, gênero, raça, nacionalidade, idade, origem, identidade de gênero, deficiência ou orientação sexual não são barreiras para se juntar à nossa equipe. VemSerFoursys! Todas as nossas vagas estão abertas para Pessoas com Deficiência (PCD). Caso você s…",2026-03-13T14:28:43Z
5680959950,ANALISTA DE REMUNERAÇÃO SR,"São Paulo, Estado de São Paulo, Brasil",2144,IT Jobs,"Cargo: ANALISTA DE REMUNERAÇÃO SR Local de Atuação: São Paulo – SP Modelo de Trabalho: Híbrido O QUE BUSCAMOS:  Estamos em busca de um(a) Analista de Remuneração Sênior! Em um cenário cada vez mais orientado a dados e decisões estratégicas, buscamos um(a) profissional com forte visão analítica e protagonismo para atuar na frente de Remuneração, contribuindo diretamente para a construção de estruturas sólidas, competitivas e alinhadas ao crescimento do negócio. Procuramos alguém com espírito de …",2026-03-28T01:13:35Z
5632537502,Líder de Equipe Comercial Externo - Mercado Pago -Paraná,"Pato Branco, Paraná, Brasil",2163,IT Jobs,"No Mercado Livre estamos democratizando o comércio, o dinheiro e os pagamentos na América Latina. Nosso negócio Fintech oferece para toda a região uma proposta de valor integral, que visa democratizar os serviços financeiros e satisfazer as necessidades de mais de 60 milhões de usuários e usuárias. Disponibilizamos uma plataforma online que permite receber pelas vendas eletrônicas realizadas, tanto dentro como fora do Mercado Livre, e um sistema de códigos QR e dispositivos Point para as vendas…",2026-02-16T22:40:10Z
5685701794,Desenvolvedor Scala,Brasil,825,IT Jobs,"Local: 100% Remoto de qualquer região Linguagem: Português e Inglês B2 Stack Tecnológica: Scala 2.13, Play Framework (baseado em Pekko ou Akka), MySQL, Redis, AWS Principais Responsabilidades Projetar, desenvolver e manter serviços backend utilizando Scala 2.13 e Play Framework (baseado em Pekko) Construir integrações robustas com MySQL, Redis e serviços cloud da AWS Otimizar queries SQL, índices e performance de bases de dados Implementar código limpo, sustentável e testável, seguindo princípi…",2026-04-01T11:42:01Z
5688190392,DevOps Engineer,"São Paulo, Estado de São Paulo, Brasil",2318,IT Jobs,"Sobre a Empresa Estamos em busca de uma pessoa DevOps Pleno para fortalecer nosso time de engenharia. Esse papel é essencial para a evolução da nossa infraestrutura, automação de processos e garantia da confiabilidade dos sistemas. Buscamos alguém com experiência prática, perfil autônomo e foco em performance, escalabilidade e segurança. Responsabilidades Desenvolver e manter pipelines de CI/CD eficientes e escaláveis; Automatizar o provisionamento de infraestrutura (IaC com Terraform, Ansible …",2026-04-02T23:56:36Z
5687575339,Analista de Implantação Pleno,"São Paulo, Estado de São Paulo, Brasil",1168,IT Jobs,"Você tem experiência com implantação de projetos, leitura de projetos técnicos e acompanhamento de fornecedores? Gosta de atuar diretamente na viabilização de novas operações e garantir que projetos saiam do papel? Então essa oportunidade pode ser para você!  Estamos em busca de um(a) Analista de Implantação Pleno para atuar no planejamento e execução de projetos de implantação de garagens, garantindo a viabilidade técnica, o cumprimento de prazos e a qualidade das entregas. Essa posição terá i…",2026-04-02T11:50:36Z
5687574856,Desenvolvedor Java SR,"São Paulo, Estado de São Paulo, Brasil",1214,IT Jobs," Oportunidade para Pessoa Desenvolvedora Java | Mercado Financeiro Estamos em busca de uma pessoa Desenvolvedora Java para atuar em um projeto altamente estratégico dentro de uma grande instituição do mercado financeiro. É um ambiente dinâmico, inovador e com desafios técnicos de alto nível. Você fará parte da construção de um novo modelo de negócio, com grande potencial de crescimento e impacto direto na evolução de produtos e serviços digitais.  O que você vai fazer no dia a dia: Atuar junto …",2026-04-02T11:49:00Z
5689937547,Operador de call center,"Cascavel, Paraná, Brasil",2188,IT Jobs,"O Grupo Vigivel está contratando Operadores(as) para a Central de Monitoramento 24h. Atuação com monitoramento de alarmes, portaria remota, análise de imagens, atendimento de eventos e suporte operacional, em escala 12x36.  Remuneração: inicial de R$ 2.440,00 , podendo chegar até R$ 3.190,00 conforme evolução no plano de carreira.  Plano de crescimento estruturado com progressão por desempenho. Requisitos: Ensino médio completo Boa comunicação Atenção e disciplina Disponibilidade para escala 12…",2026-04-04T14:09:32Z
5687246318,Senior RPA Developer (Python),Brasil,2275,IT Jobs,"Senior RPA Developer (Python) Modelo de trabalho: Remoto Buscamos um(a) Senior RPA Developer (Python) para atuar no desenvolvimento e evolução de automações corporativas, com foco em eficiência operacional, integração entre sistemas e sustentação de soluções robustas em ambiente produtivo. Essa pessoa terá papel importante no mapeamento de processos, construção de automações escaláveis e apoio à melhoria contínua das rotinas automatizadas. Responsabilidades – Desenvolver automações utilizando P…",2026-04-02T07:48:04Z
5681940194,Tech Lead Java,Brasil,1526,IT Jobs,"Tech Lead Java A jornada de quem ama repensar o futuro está aqui.  Sobre a Rethink Somos uma consultoria que une tecnologia, design e estratégia de produtos digitais para solucionar os desafios de grandes empresas brasileiras. Agora como parte da Framework Digital , ampliamos nosso impacto atuando de ponta a ponta na jornada digital, da concepção à escala. Nossa missão é gerar valor real por meio de soluções que conectam times, sistemas e pessoas. Acreditamos que a transformação digital acontec…",2026-03-29T01:18:52Z
5680399397,ESPECIALISTA EM CLOUD PLENO,Brasil,2349,IT Jobs,"Estamos buscando um talento para a posição de ESPECIALISTA EM CLOUD PLENO A G4F é uma empresa com uma trajetória sólida de 15 anos, dedicada a conectar pessoas, ideias e tecnologia para oferecer soluções inovadoras. Somos mais de 8.000 greaters atuando em todo o Brasil. Atividades: Gerir infraestrutura de nuvem, envolvendo a arquitetura, estruturação, operação, monitoramento, otimização, sustentação e migração de ambientes em nuvem. Requisitos Obrigatórios: Curso superior completo na área de TI…",2026-03-27T13:07:35Z
5688190439,Desenvolvedor(a) Full Stack Sênior (Java),Brasil,1575,IT Jobs,"Estamos em busca de um(a) Desenvolvedor(a) Sênior com sólida experiência em desenvolvimento de software e capacidade técnica para atuar em projetos desafiadores e escaláveis. Missão do cargo Desenvolver, manter e evoluir soluções com qualidade, usabilidade, desempenho e inovação, dentro dos prazos acordados, com supervisão mínima; tendo como foco a evolução da gestão em nossos clientes.  Todas as nossas vagas estão disponíveis para pessoas com deficiência! Que tal se juntar ao nosso time e emba…",2026-04-02T23:56:47Z
5680960704,Analista de suporte de TI Junior,"São José dos Campos, Estado de São Paulo, Brasil",1687,IT Jobs,"Descrição do Cargo Buscamos um Analista de Suporte de TI Junior para atuar presencialmente em São José dos Campos, SP. Este é um cargo de tempo integral, voltado para atividades de suporte técnico, resolução de problemas e manutenção de recursos de TI. As responsabilidades diárias incluem atendimento a usuários, diagnóstico e solução de problemas técnicos, e suporte em infraestrutura de TI, garantindo o funcionamento ideal dos sistemas e equipamentos. Qualificações Suporte Técnico e TI: Experiê…",2026-03-28T01:14:57Z
5681941721,Engenheiro de Software Jr. (Android),"São Paulo, Estado de São Paulo, Brasil",965,IT Jobs,"Quando você pensa em carreira, o que vem à sua mente? Propósito? Colaboração? Ser protagonista para fazer a diferença? No PagBank temos tudo isso e muito mais.  Estamos em busca de pessoas que vistam a camisa com orgulho. Gente com vontade de facilitar a vida financeira das pessoas e impulsionar negócios! Tá a fim de uma carreira que rende mais? Confira essa oportunidade e VemProPags! Responsabilidades e atribuições Atuar no desenvolvimento, monitoramento e acompanhamento das demandas relaciona…",2026-03-29T01:21:23Z
5677685892,Desenvolvedor Full Stack Pleno,"São Paulo, Estado de São Paulo, Brasil",2088,IT Jobs,"A Listenx é líder em Music Branding na América latina. Atuamos no modelo SAAS combinando tecnologia, música e anúncios no ponto de vendas para entregar comunicação estratégica e experiências musicais que fidelizam clientes e aumentam vendas. Com soluções para todos os tamanhos de empresas, a Listenx está presente em mais de 16.000 clientes de todos os tamanhos no Brasil e América latina. Somos apaixonados por música, tecnologia e inovação , crescemos em ritmo acelerado e estamos buscando pessoa…",2026-03-25T00:35:03Z
5161202757,Desenvolvimento Java AWS - Pleno - 124105,"São Paulo, Estado de São Paulo, Brasil",1022,IT Jobs,"Sobre a vaga Com mais de 35 anos de mercado e localizada em 16 países, a GFT emprega mais de 10.000 pessoas ao redor do mundo sendo 3.000 pessoas no Brasil. Aqui, a diversidade, a igualdade e a inclusão estão no centro e garantir um ambiente de trabalho seguro para todas as pessoas faz parte de quem somos. Promovemos uma cultura de desenvolvimento e crescimento pautadas no nosso pilar de Continuous Scaled Learning porque acreditamos o uso inteligente da tecnologia é a chave para o sucesso nesse…",2025-04-24T18:32:43Z
5642593223,SAP SuccessFactors Solution Architect with German (Ref:3fRHP),"Valencia, España",1188,IT Jobs,"An exciting opportunity to join our client's team at a fast-growing digital product engineering company with a global presence in 33 countries and over 19,000 experts . The company builds products, services, and experiences that inspire, excite, and delight. We are looking for a SAP SuccessFactors Solution Architect to join this global organization. Objectives Deliver tailored, end-to-end SAP SuccessFactors solutions that align with client needs, industry best practices, and business objectives…",2026-02-23T19:19:37Z
5679372739,Validation Specialist (CSV -CSA),"Valencia, España",1073,IT Jobs,"At Astek, we are seeking a Validation Specialista CSV / CSA to collaborate with our partner in the pharmaceutical industry in an international setting  Your mission, should you choose to accept it… Lead computerized system validation activities in GxP environments Define and execute validation strategies aligned with CSV and CSA principles Produce and review validation documentation (URS, FS, DS, IQ/OQ/PQ, risk assessments) Ensure compliance with regulatory requirements (FDA, EMA, GAMP5) Promot…",2026-03-26T19:34:48Z
5676871450,Cloud Solutions Consultant (Pre-Sales & Strategy),España,1900,IT Jobs,"¡Hola! Somos CAPGEMINI Tenemos la gran suerte de trabajar en un sector que lidera la evolución hacia un futuro sostenible e inclusivo. La TECNOLOGÍA . El catalizador de tantas soluciones que necesitamos ahora más que nunca. Somos 300.000 PERSONAS en todo el mundo unidas por una misma pasión  No importa dónde estemos, podemos estar en casa, en la oficina, a mil quilómetros de distancia unxs de otrxs, pero somos conscientes de que NUESTRO TRABAJO CUENTA. No importa en qué momento vital estemos, s…",2026-03-24T13:31:14Z
5671950229,Consultor SAP PM,"Valencia, España",2131,IT Jobs,"¿Quiénes somos?: Neotalent Conclusion es una de las mayores especialistas del mercado ibérico en captación y gestión de talento informático y de ingeniería. Como parte del grupo neerlandés Conclusion, que se compone por un ecosistema de 25 empresas y 3.600 empleados, nos centramos en aumentar la capacidad tecnológica de nuestros clientes y acelerar la transformación digital de los mismos. En Neotalent Conclusion, somos especialistas del talento. Atraemos a los mejores profesionales y los combin…",2026-03-19T13:52:14Z
5664132114,Data Lead,España,2255,IT Jobs,"Oferta: Data Strategy Lead – Financial Crime Axpe Consulting continúa consolidándose como un referente tecnológico en la región, impulsando soluciones innovadoras en ámbitos como UX, APIs, Web, Mobile, IA, Data, Arquitecturas, Soluciones y Cloud. Nuestro compromiso con la excelencia técnica, la innovación y el crecimiento constante se refleja en un equipo multidisciplinar de alto nivel y en una cultura que apuesta por el talento, la formación continua y la evolución tecnológica.  Buscamos incor…",2026-03-13T21:37:36Z
5654557278,Senior Tech Lead Spark Databricks,"Vitoria-Gasteiz, Álava, España",1471,IT Jobs,"Bluetab, an IBM Company. certificados ¡Great Place to Work & Best Work to Place! como una de las mejores compañías para trabajar. Una compañía muy techie que nos ha llevado a ser el brazo fuerte de IBM en Data, Cloud, ML & IA y donde, para empresas clave de diversos sectores, ayudamos a acelerar y optimizar estrategias en plataformas de datos y en la nube, sacando al máximo las ventajas de su arquitectura y entornos de desarrollo. Dentro de nuestra línea estratégica de Cloud Native estamos busc…",2026-03-05T03:44:48Z
5678223987,IT Business Analyst,España,1078,IT Jobs,"En ReCodme, aceleramos el desarrollo tecnológico de nuestros clientes y partners a través de soluciones especializadas, aportando valor a su continuidad y crecimiento. Creemos en estar cerca de nuestra gente y en el valor añadido que cada persona aporta a nuestro equipo y proyectos. ¡Un ReCoder es un apasionado de la tecnología, la clave de nuestro éxito, la clave de nuestra fortaleza! Buscamos un/a IT Business Analyst para formar parte de la Oficina de Continuidad de Negocio (OCN), colaborando…",2026-03-25T20:53:08Z
5646646499,Lead Software Engineer,España,1186,IT Jobs,"WHAT WE DO MATTERS: At The Knot Worldwide, we champion celebration - and that starts with celebrating our people. Our employees are passionate dreamers, thoughtful doers, and lifelong learners who power meaningful moments for millions around the world. We’re united by authentic connection, shared purpose, and a deep commitment to the global community we serve. Here, flexibility and belonging go hand in hand with high performance. Driven by our core values, we believe the best ideas come from em…",2026-02-26T22:18:11Z
5678147543,Data Architect (Azure),España,1159,IT Jobs," Our company keeps growing – and we want you to be part of the journey!  Are you a Data Architect (Azure) Experince in Data Management and Big Data platforms ? We have an exciting opportunity to work on an enterprise-scale data platform , collaborating with international teams in a fully remote environment .  Why join us? People come first: we prioritize your growth, well-being, and career development. Work on innovative data solutions using Azure and Databricks .  The opportunity You will join…",2026-03-25T17:42:38Z
5388169487,Frontend Software Engineer – AI Platform,"Esplugues de Llobregat, Barcelona, España",1903,IT Jobs,"Openchip is looking for a frontend engineer to help design and build the user interface layer of our AI platform, a powerful developer platform for optimizing, deploying, and tracking AI systems. This is a greenfield opportunity to architect and implement a frontend that is far from typical: you’ll be working on data-dense dashboards, in-browser tooling for model configuration, local AI workflows, and interactive visualization of ML pipelines. You'll help define the structure and patterns of a …",2025-09-07T13:47:25Z
